t,theta_wrapped,theta_unwrapped,gap,d_cath
16.945000,4.5378076599,4.5378076599,-4.516136e-07,2.464507e-05
16.950000,4.5378075997,4.5378075997,-4.548249e-07,2.464094e-05
16.955000,4.5378075393,4.5378075393,-4.580136e-07,2.463682e-05
16.960000,4.5378074787,4.5378074787,-4.611799e-07,2.463270e-05
16.965000,4.5378074180,4.5378074180,-4.643239e-07,2.462859e-05
16.970000,4.5378073571,4.5378073571,-4.674457e-07,2.462448e-05
16.975000,4.5378072961,4.5378072961,-4.705454e-07,2.462038e-05
16.980000,4.5378072349,4.5378072349,-4.736232e-07,2.461628e-05
16.985000,4.5378071735,4.5378071735,-4.766791e-07,2.461218e-05
16.990000,4.5378071119,4.5378071119,-4.797134e-07,2.460809e-05
16.995000,4.5378070502,4.5378070502,-4.827260e-07,2.460400e-05
17.000000,4.5378069884,4.5378069884,-4.857173e-07,2.459992e-05
17.005000,4.5378069263,4.5378069263,-4.886871e-07,2.459584e-05
17.010000,4.5378068641,4.5378068641,-4.916358e-07,2.459177e-05
17.015000,4.5378068018,4.5378068018,-4.945634e-07,2.458770e-05
17.020000,4.5378067392,4.5378067392,-4.974699e-07,2.458363e-05
17.025000,4.5378066765,4.5378066765,-5.003557e-07,2.457957e-05
17.030000,4.5378066137,4.5378066137,-5.032206e-07,2.457551e-05
17.035000,4.5378065506,4.5378065506,-5.060650e-07,2.457145e-05
17.040000,4.5378064874,4.5378064874,-5.088889e-07,2.456740e-05
17.045000,4.5378064240,4.5378064240,-5.116923e-07,2.456336e-05
17.050000,4.5378063604,4.5378063604,-5.144755e-07,2.455932e-05
17.055000,4.5378062967,4.5378062967,-5.172385e-07,2.455528e-05
17.060000,4.5378062328,4.5378062328,-5.199814e-07,2.455125e-05
17.065000,4.5378061687,4.5378061687,-5.227044e-07,2.454722e-05
17.070000,4.5378061044,4.5378061044,-5.254076e-07,2.454319e-05
17.075000,4.5378060400,4.5378060400,-5.280911e-07,2.453917e-05
17.080000,4.5378059754,4.5378059754,-5.307550e-07,2.453516e-05
17.085000,4.5378059106,4.5378059106,-5.333993e-07,2.453114e-05
17.090000,4.5378058456,4.5378058456,-5.360243e-07,2.452713e-05
17.095000,4.5378057804,4.5378057804,-5.386300e-07,2.452313e-05
17.100000,4.5378057151,4.5378057151,-5.412165e-07,2.451913e-05
17.105000,4.5378056498,4.5378056498,-5.437840e-07,2.451484e-05
17.110000,4.5378055869,4.5378055869,-5.463325e-07,2.450879e-05
17.115000,4.5378055322,4.5378055322,-5.492830e-07,2.450318e-05
17.120000,4.5378054830,4.5378054830,-5.547263e-07,2.449934e-05
17.125000,4.5378054333,4.5378054333,-5.599521e-07,2.449536e-05
17.130000,4.5378053838,4.5378053838,-5.651655e-07,2.449140e-05
17.135000,4.5378053342,4.5378053342,-5.703512e-07,2.448745e-05
17.140000,4.5378052847,4.5378052847,-5.755103e-07,2.448350e-05
17.145000,4.5378052353,4.5378052353,-5.806430e-07,2.447955e-05
17.150000,4.5378051858,4.5378051858,-5.857493e-07,2.447561e-05
17.155000,4.5378051365,4.5378051365,-5.908294e-07,2.447167e-05
17.160000,4.5378050871,4.5378050871,-5.958834e-07,2.446773e-05
17.165000,4.5378050378,4.5378050378,-6.009114e-07,2.446380e-05
17.170000,4.5378049886,4.5378049886,-6.059135e-07,2.445988e-05
17.175000,4.5378049393,4.5378049393,-6.108899e-07,2.445595e-05
17.180000,4.5378048902,4.5378048902,-6.158406e-07,2.445203e-05
17.185000,4.5378048411,4.5378048411,-6.207658e-07,2.444812e-05
17.190000,4.5378051682,4.5378051682,-6.256655e-07,2.463773e-05
17.195000,4.5378048418,4.5378048418,-6.305400e-07,2.462727e-05
17.200000,4.5378041408,4.5378041408,-3.596155e-07,2.443176e-05
17.205000,4.5378041007,4.5378041007,-3.736371e-07,2.443578e-05
17.210000,4.5378040321,4.5378040321,-3.757554e-07,2.443154e-05
17.215000,4.5378039645,4.5378039645,-3.783506e-07,2.442765e-05
17.220000,4.5378038967,4.5378038967,-3.809080e-07,2.442375e-05
17.225000,4.5378038287,4.5378038287,-3.834491e-07,2.441985e-05
17.230000,4.5378037605,4.5378037605,-3.859731e-07,2.441596e-05
17.235000,4.5378036921,4.5378036921,-3.884801e-07,2.441208e-05
17.240000,4.5378036235,4.5378036235,-3.909703e-07,2.440819e-05
17.245000,4.5378035548,4.5378035548,-3.934436e-07,2.440432e-05
17.250000,4.5378034858,4.5378034858,-3.959002e-07,2.440044e-05
17.255000,4.5378034166,4.5378034166,-3.983403e-07,2.439657e-05
17.260000,4.5378033473,4.5378033473,-4.007638e-07,2.439271e-05
17.265000,4.5378032777,4.5378032777,-4.031708e-07,2.438884e-05
17.270000,4.5378032080,4.5378032080,-4.055615e-07,2.438499e-05
17.275000,4.5378031381,4.5378031381,-4.079359e-07,2.438113e-05
17.280000,4.5378030679,4.5378030679,-4.102942e-07,2.437728e-05
17.285000,4.5378029976,4.5378029976,-4.126364e-07,2.437344e-05
17.290000,4.5378029271,4.5378029271,-4.149625e-07,2.436960e-05
17.295000,4.5378028563,4.5378028563,-4.172727e-07,2.436576e-05
17.300000,4.5378027854,4.5378027854,-4.195671e-07,2.436193e-05
17.305000,4.5378027142,4.5378027142,-4.218458e-07,2.435810e-05
17.310000,4.5378026429,4.5378026429,-4.241087e-07,2.435428e-05
17.315000,4.5378025713,4.5378025713,-4.263561e-07,2.435046e-05
17.320000,4.5378024996,4.5378024996,-4.285880e-07,2.434664e-05
17.325000,4.5378024276,4.5378024276,-4.308045e-07,2.434283e-05
17.330000,4.5378023554,4.5378023554,-4.330056e-07,2.433903e-05
17.335000,4.5378022830,4.5378022830,-4.351914e-07,2.433522e-05
17.340000,4.5378022104,4.5378022104,-4.373621e-07,2.433143e-05
17.345000,4.5378021376,4.5378021376,-4.395177e-07,2.432763e-05
17.350000,4.5378020114,4.5378020114,-4.416583e-07,2.432384e-05
17.355000,4.5378018851,4.5378018851,-4.437839e-07,2.432005e-05
17.360000,4.5378018624,4.5378018624,-4.458963e-07,2.431627e-05
17.365000,4.5378018394,4.5378018394,-4.479923e-07,2.431250e-05
17.370000,4.5378017656,4.5378017656,-4.500720e-07,2.430872e-05
17.375000,4.5378016915,4.5378016915,-4.521387e-07,2.430495e-05
17.380000,4.5378016172,4.5378016172,-4.541909e-07,2.430119e-05
17.385000,4.5378015426,4.5378015426,-4.562285e-07,2.429743e-05
17.390000,4.5378014679,4.5378014679,-4.582518e-07,2.429367e-05
17.395000,4.5378013935,4.5378013935,-4.602608e-07,2.428959e-05
17.400000,4.5378013237,4.5378013237,-4.622555e-07,2.428413e-05
17.405000,4.5378012632,4.5378012632,-4.647190e-07,2.427914e-05
17.410000,4.5378012075,4.5378012075,-4.691863e-07,2.427553e-05
17.415000,4.5378011515,4.5378011515,-4.734521e-07,2.427179e-05
17.420000,4.5378010955,4.5378010955,-4.777133e-07,2.426807e-05
17.425000,4.5378010396,4.5378010396,-4.819524e-07,2.426436e-05
17.430000,4.5378009836,4.5378009836,-4.861712e-07,2.426064e-05
17.435000,4.5378009277,4.5378009277,-4.903695e-07,2.425694e-05
17.440000,4.5378008718,4.5378008718,-4.945475e-07,2.425323e-05
17.445000,4.5378008160,4.5378008160,-4.987052e-07,2.424953e-05
17.450000,4.5378007601,4.5378007601,-5.028427e-07,2.424584e-05
17.455000,4.5378007043,4.5378007043,-5.069601e-07,2.424215e-05
17.460000,4.5378006485,4.5378006485,-5.110575e-07,2.423846e-05
17.465000,4.5378005927,4.5378005927,-5.151350e-07,2.423478e-05
17.470000,4.5378005369,4.5378005369,-5.191927e-07,2.423110e-05
17.475000,4.5378004812,4.5378004812,-5.232305e-07,2.422742e-05
17.480000,4.5378004255,4.5378004255,-5.272487e-07,2.422375e-05
17.485000,4.5378003699,4.5378003699,-5.312473e-07,2.422008e-05
17.490000,4.5378003143,4.5378003143,-5.352264e-07,2.421642e-05
17.495000,4.5378002587,4.5378002587,-5.391860e-07,2.421276e-05
17.500000,4.5378002031,4.5378002031,-5.431263e-07,2.420911e-05
17.505000,4.5378001476,4.5378001476,-5.470473e-07,2.420546e-05
17.510000,4.5378000921,4.5378000921,-5.509491e-07,2.420181e-05
17.515000,4.5378000367,4.5378000367,-5.548318e-07,2.419817e-05
17.520000,4.5377999813,4.5377999813,-5.586955e-07,2.419453e-05
17.525000,4.5377999259,4.5377999259,-5.625401e-07,2.419090e-05
17.530000,4.5377998706,4.5377998706,-5.663659e-07,2.418727e-05
17.535000,4.5377998153,4.5377998153,-5.701729e-07,2.418364e-05
17.540000,4.5377997601,4.5377997601,-5.739612e-07,2.418002e-05
17.545000,4.5377997049,4.5377997049,-5.777308e-07,2.417640e-05
17.550000,4.5377996498,4.5377996498,-5.814819e-07,2.417279e-05
17.555000,4.5377995947,4.5377995947,-5.852144e-07,2.416918e-05
17.560000,4.5377995396,4.5377995396,-5.889286e-07,2.416557e-05
17.565000,4.5377994847,4.5377994847,-5.926244e-07,2.416197e-05
17.570000,4.5377994297,4.5377994297,-5.963019e-07,2.415837e-05
17.575000,4.5377993749,4.5377993749,-5.999612e-07,2.415478e-05
17.580000,4.5377993200,4.5377993200,-6.036025e-07,2.415119e-05
17.585000,4.5377992653,4.5377992653,-6.072256e-07,2.414760e-05
17.590000,4.5377992106,4.5377992106,-6.108308e-07,2.414402e-05
17.595000,4.5377996871,4.5377996871,-6.144182e-07,2.433211e-05
17.600000,4.5377993490,4.5377993490,-6.179877e-07,2.432096e-05
17.605000,4.5377984868,4.5377984868,-3.373873e-07,2.412735e-05
17.610000,4.5377984467,4.5377984467,-3.520130e-07,2.413233e-05
17.615000,4.5377983680,4.5377983680,-3.532209e-07,2.412837e-05
17.620000,4.5377982909,4.5377982909,-3.550240e-07,2.412481e-05
17.625000,4.5377982135,4.5377982135,-3.567879e-07,2.412125e-05
17.630000,4.5377981360,4.5377981360,-3.585414e-07,2.411769e-05
17.635000,4.5377980582,4.5377980582,-3.602833e-07,2.411413e-05
17.640000,4.5377979802,4.5377979802,-3.620136e-07,2.411058e-05
17.645000,4.5377979020,4.5377979020,-3.637324e-07,2.410703e-05
17.650000,4.5377978236,4.5377978236,-3.654398e-07,2.410349e-05
17.655000,4.5377977450,4.5377977450,-3.671358e-07,2.409995e-05
17.660000,4.5377976662,4.5377976662,-3.688205e-07,2.409641e-05
17.665000,4.5377975872,4.5377975872,-3.704940e-07,2.409288e-05
17.670000,4.5377975079,4.5377975079,-3.721562e-07,2.408935e-05
17.675000,4.5377974285,4.5377974285,-3.738074e-07,2.408583e-05
17.680000,4.5377973488,4.5377973488,-3.754474e-07,2.408231e-05
17.685000,4.5377972690,4.5377972690,-3.770764e-07,2.407880e-05
17.690000,4.5377971889,4.5377971889,-3.786944e-07,2.407528e-05
17.695000,4.5377971086,4.5377971086,-3.803015e-07,2.407178e-05
17.700000,4.5377970281,4.5377970281,-3.818977e-07,2.406827e-05
17.705000,4.5377969474,4.5377969474,-3.834831e-07,2.406477e-05
17.710000,4.5377968664,4.5377968664,-3.850578e-07,2.406128e-05
17.715000,4.5377967892,4.5377967892,-3.866218e-07,2.405679e-05
17.720000,4.5377967221,4.5377967221,-3.881751e-07,2.405197e-05
17.725000,4.5377966629,4.5377966629,-3.912262e-07,2.404818e-05
17.730000,4.5377966051,4.5377966051,-3.947809e-07,2.404474e-05
17.735000,4.5377965472,4.5377965472,-3.982688e-07,2.404127e-05
17.740000,4.5377964895,4.5377964895,-4.017456e-07,2.403781e-05
17.745000,4.5377964317,4.5377964317,-4.052060e-07,2.403435e-05
17.750000,4.5377963741,4.5377963741,-4.086507e-07,2.403090e-05
17.755000,4.5377963165,4.5377963165,-4.120795e-07,2.402745e-05
17.760000,4.5377962589,4.5377962589,-4.154926e-07,2.402400e-05
17.765000,4.5377962014,4.5377962014,-4.188901e-07,2.402056e-05
17.770000,4.5377961440,4.5377961440,-4.222719e-07,2.401712e-05
17.775000,4.5377960867,4.5377960867,-4.256382e-07,2.401369e-05
17.780000,4.5377959825,4.5377959825,-4.289890e-07,2.401025e-05
17.785000,4.5377959242,4.5377959242,-4.323244e-07,2.400683e-05
17.790000,4.5377958671,4.5377958671,-4.356470e-07,2.400341e-05
17.795000,4.5377958090,4.5377958090,-4.389489e-07,2.399999e-05
17.800000,4.5377957521,4.5377957521,-4.422412e-07,2.399657e-05
17.805000,4.5377956942,4.5377956942,-4.455127e-07,2.399316e-05
17.810000,4.5377956806,4.5377956806,-4.487746e-07,2.398976e-05
17.815000,4.5377955807,4.5377955807,-4.520160e-07,2.398635e-05
17.820000,4.5377954809,4.5377954809,-4.552454e-07,2.398295e-05
17.825000,4.5377954654,4.5377954654,-4.584619e-07,2.397956e-05
17.830000,4.5377954500,4.5377954500,-4.616609e-07,2.397617e-05
17.835000,4.5377953935,4.5377953935,-4.648430e-07,2.397278e-05
17.840000,4.5377953371,4.5377953371,-4.680129e-07,2.396940e-05
17.845000,4.5377952808,4.5377952808,-4.711677e-07,2.396602e-05
17.850000,4.5377952246,4.5377952246,-4.743080e-07,2.396264e-05
17.855000,4.5377951685,4.5377951685,-4.774336e-07,2.395927e-05
17.860000,4.5377951125,4.5377951125,-4.805447e-07,2.395590e-05
17.865000,4.5377950565,4.5377950565,-4.836413e-07,2.395254e-05
17.870000,4.5377950007,4.5377950007,-4.867234e-07,2.394918e-05
17.875000,4.5377949449,4.5377949449,-4.897912e-07,2.394582e-05
17.880000,4.5377948892,4.5377948892,-4.928447e-07,2.394247e-05
17.885000,4.5377948337,4.5377948337,-4.958838e-07,2.393912e-05
17.890000,4.5377947782,4.5377947782,-4.989088e-07,2.393578e-05
17.895000,4.5377947228,4.5377947228,-5.019196e-07,2.393244e-05
17.900000,4.5377946675,4.5377946675,-5.049163e-07,2.392910e-05
17.905000,4.5377946124,4.5377946124,-5.078989e-07,2.392577e-05
17.910000,4.5377945573,4.5377945573,-5.108675e-07,2.392244e-05
17.915000,4.5377945023,4.5377945023,-5.138222e-07,2.391911e-05
17.920000,4.5377944475,4.5377944475,-5.167630e-07,2.391579e-05
17.925000,4.5377943927,4.5377943927,-5.196900e-07,2.391247e-05
17.930000,4.5377943381,4.5377943381,-5.226032e-07,2.390916e-05
17.935000,4.5377942836,4.5377942836,-5.255026e-07,2.390585e-05
17.940000,4.5377942292,4.5377942292,-5.283884e-07,2.390254e-05
17.945000,4.5377941349,4.5377941349,-5.312606e-07,2.389924e-05
17.950000,4.5377940408,4.5377940408,-5.341192e-07,2.389594e-05
17.955000,4.5377939869,4.5377939869,-5.369665e-07,2.389265e-05
17.960000,4.5377939701,4.5377939701,-5.397978e-07,2.388936e-05
17.965000,4.5377939534,4.5377939534,-5.426160e-07,2.388607e-05
17.970000,4.5377938997,4.5377938997,-5.454188e-07,2.388279e-05
17.975000,4.5377938461,4.5377938461,-5.482105e-07,2.387951e-05
17.980000,4.5377937927,4.5377937927,-5.509887e-07,2.387623e-05
17.985000,4.5377937394,4.5377937394,-5.537538e-07,2.387296e-05
17.990000,4.5377936862,4.5377936862,-5.565057e-07,2.386969e-05
17.995000,4.5377936331,4.5377936331,-5.592444e-07,2.386643e-05
18.000000,4.5377935802,4.5377935802,-5.619702e-07,2.386317e-05
18.005000,4.5377935275,4.5377935275,-5.646829e-07,2.385991e-05
18.010000,4.5377934748,4.5377934748,-5.673826e-07,2.385666e-05
18.015000,4.5377934223,4.5377934223,-5.700695e-07,2.385341e-05
18.020000,4.5377933700,4.5377933700,-5.727435e-07,2.385016e-05
18.025000,4.5377933178,4.5377933178,-5.754047e-07,2.384692e-05
18.030000,4.5377932657,4.5377932657,-5.780531e-07,2.384368e-05
18.035000,4.5377932138,4.5377932138,-5.806888e-07,2.384045e-05
18.040000,4.5377931620,4.5377931620,-5.833119e-07,2.383722e-05
18.045000,4.5377931104,4.5377931104,-5.859223e-07,2.383399e-05
18.050000,4.5377930589,4.5377930589,-5.885202e-07,2.383077e-05
18.055000,4.5377930076,4.5377930076,-5.911056e-07,2.382755e-05
18.060000,4.5377929564,4.5377929564,-5.936785e-07,2.382433e-05
18.065000,4.5377929054,4.5377929054,-5.962389e-07,2.382112e-05
18.070000,4.5377928545,4.5377928545,-5.987871e-07,2.381791e-05
18.075000,4.5377926754,4.5377926754,-6.013228e-07,2.400324e-05
18.080000,4.5377914997,4.5377914997,-6.038464e-07,2.398684e-05
18.085000,4.5377904468,4.5377904468,-3.140199e-07,2.379640e-05
18.090000,4.5377904462,4.5377904462,-3.367641e-07,2.380578e-05
18.095000,4.5377903759,4.5377903759,-3.375695e-07,2.380131e-05
18.100000,4.5377903127,4.5377903127,-3.405878e-07,2.379825e-05
18.105000,4.5377902489,4.5377902489,-3.433684e-07,2.379505e-05
18.110000,4.5377901852,4.5377901852,-3.461596e-07,2.379188e-05
18.115000,4.5377901215,4.5377901215,-3.489363e-07,2.378870e-05
18.120000,4.5377900579,4.5377900579,-3.517012e-07,2.378553e-05
18.125000,4.5377899944,4.5377899944,-3.544541e-07,2.378236e-05
18.130000,4.5377899309,4.5377899309,-3.571949e-07,2.377919e-05
18.135000,4.5377898675,4.5377898675,-3.599237e-07,2.377603e-05
18.140000,4.5377898041,4.5377898041,-3.626407e-07,2.377287e-05
18.145000,4.5377897408,4.5377897408,-3.653457e-07,2.376972e-05
18.150000,4.5377896776,4.5377896776,-3.680390e-07,2.376657e-05
18.155000,4.5377896144,4.5377896144,-3.707204e-07,2.376342e-05
18.160000,4.5377895513,4.5377895513,-3.733901e-07,2.376028e-05
18.165000,4.5377894883,4.5377894883,-3.760481e-07,2.375714e-05
18.170000,4.5377894253,4.5377894253,-3.786944e-07,2.375400e-05
18.175000,4.5377893625,4.5377893625,-3.813291e-07,2.375087e-05
18.180000,4.5377892996,4.5377892996,-3.839523e-07,2.374774e-05
18.185000,4.5377892369,4.5377892369,-3.865639e-07,2.374462e-05
18.190000,4.5377891743,4.5377891743,-3.891640e-07,2.374150e-05
18.195000,4.5377891117,4.5377891117,-3.917527e-07,2.373838e-05
18.200000,4.5377890492,4.5377890492,-3.943299e-07,2.373527e-05
18.205000,4.5377889868,4.5377889868,-3.968958e-07,2.373216e-05
18.210000,4.5377889244,4.5377889244,-3.994504e-07,2.372905e-05
18.215000,4.5377888622,4.5377888622,-4.019937e-07,2.372595e-05
18.220000,4.5377888000,4.5377888000,-4.045257e-07,2.372285e-05
18.225000,4.5377887379,4.5377887379,-4.070465e-07,2.371975e-05
18.230000,4.5377886759,4.5377886759,-4.095562e-07,2.371666e-05
18.235000,4.5377886140,4.5377886140,-4.120548e-07,2.371357e-05
18.240000,4.5377885522,4.5377885522,-4.145422e-07,2.371049e-05
18.245000,4.5377884905,4.5377884905,-4.170187e-07,2.370741e-05
18.250000,4.5377884289,4.5377884289,-4.194841e-07,2.370433e-05
18.255000,4.5377883673,4.5377883673,-4.219386e-07,2.370126e-05
18.260000,4.5377883059,4.5377883059,-4.243821e-07,2.369819e-05
18.265000,4.5377882445,4.5377882445,-4.268148e-07,2.369512e-05
18.270000,4.5377881833,4.5377881833,-4.292367e-07,2.369206e-05
18.275000,4.5377881221,4.5377881221,-4.316477e-07,2.368900e-05
18.280000,4.5377880611,4.5377880611,-4.340480e-07,2.368594e-05
18.285000,4.5377880001,4.5377880001,-4.364375e-07,2.368289e-05
18.290000,4.5377879393,4.5377879393,-4.388164e-07,2.367984e-05
18.295000,4.5377878786,4.5377878786,-4.411846e-07,2.367679e-05
18.300000,4.5377878179,4.5377878179,-4.435422e-07,2.367375e-05
18.305000,4.5377877574,4.5377877574,-4.458893e-07,2.367071e-05
18.310000,4.5377876970,4.5377876970,-4.482258e-07,2.366768e-05
18.315000,4.5377876367,4.5377876367,-4.505518e-07,2.366465e-05
18.320000,4.5377875765,4.5377875765,-4.528674e-07,2.366162e-05
18.325000,4.5377875164,4.5377875164,-4.551726e-07,2.365860e-05
18.330000,4.5377874565,4.5377874565,-4.574673e-07,2.365558e-05
18.335000,4.5377873966,4.5377873966,-4.597518e-07,2.365256e-05
18.340000,4.5377873369,4.5377873369,-4.620259e-07,2.364955e-05
18.345000,4.5377872773,4.5377872773,-4.642898e-07,2.364654e-05
18.350000,4.5377872178,4.5377872178,-4.665434e-07,2.364353e-05
18.355000,4.5377871585,4.5377871585,-4.687869e-07,2.364053e-05
18.360000,4.5377870992,4.5377870992,-4.710202e-07,2.363753e-05
18.365000,4.5377870043,4.5377870043,-4.732434e-07,2.363453e-05
18.370000,4.5377869445,4.5377869445,-4.754565e-07,2.363154e-05
18.375000,4.5377868857,4.5377868857,-4.776615e-07,2.362855e-05
18.380000,4.5377867922,4.5377867922,-4.798525e-07,2.362556e-05
18.385000,4.5377867669,4.5377867669,-4.820377e-07,2.362258e-05
18.390000,4.5377867084,4.5377867084,-4.842106e-07,2.361960e-05
18.395000,4.5377866494,4.5377866494,-4.863721e-07,2.361663e-05
18.400000,4.5377866235,4.5377866235,-4.885274e-07,2.361366e-05
18.405000,4.5377865655,4.5377865655,-4.906690e-07,2.361069e-05
18.410000,4.5377865076,4.5377865076,-4.928030e-07,2.360772e-05
18.415000,4.5377864499,4.5377864499,-4.949270e-07,2.360476e-05
18.420000,4.5377863922,4.5377863922,-4.970413e-07,2.360180e-05
18.425000,4.5377863348,4.5377863348,-4.991459e-07,2.359885e-05
18.430000,4.5377862775,4.5377862775,-5.012409e-07,2.359590e-05
18.435000,4.5377862203,4.5377862203,-5.033262e-07,2.359295e-05
18.440000,4.5377861633,4.5377861633,-5.054020e-07,2.359001e-05
18.445000,4.5377861065,4.5377861065,-5.074682e-07,2.358707e-05
18.450000,4.5377860497,4.5377860497,-5.095249e-07,2.358413e-05
18.455000,4.5377859932,4.5377859932,-5.115721e-07,2.358119e-05
18.460000,4.5377859368,4.5377859368,-5.136099e-07,2.357826e-05
18.465000,4.5377858806,4.5377858806,-5.156383e-07,2.357534e-05
18.470000,4.5377858245,4.5377858245,-5.176573e-07,2.357241e-05
18.475000,4.5377857686,4.5377857686,-5.196670e-07,2.356949e-05
18.480000,4.5377857128,4.5377857128,-5.216673e-07,2.356658e-05
18.485000,4.5377856503,4.5377856503,-5.236584e-07,2.356336e-05
18.490000,4.5377855485,4.5377855485,-5.256403e-07,2.355868e-05
18.495000,4.5377854267,4.5377854267,-5.281055e-07,2.355462e-05
18.500000,4.5377853147,4.5377853147,-5.329379e-07,2.355196e-05
18.505000,4.5377852001,4.5377852001,-5.372753e-07,2.354901e-05
18.510000,4.5377850855,4.5377850855,-5.416973e-07,2.354613e-05
18.515000,4.5377849704,4.5377849704,-5.460869e-07,2.354325e-05
18.520000,4.5377848548,4.5377848548,-5.504676e-07,2.354036e-05
18.525000,4.5377847388,4.5377847388,-5.548347e-07,2.353748e-05
18.530000,4.5377846223,4.5377846223,-5.591894e-07,2.353461e-05
18.535000,4.5377845054,4.5377845054,-5.635312e-07,2.353173e-05
18.540000,4.5377843880,4.5377843880,-5.678605e-07,2.352886e-05
18.545000,4.5377842701,4.5377842701,-5.721771e-07,2.352600e-05
18.550000,4.5377841518,4.5377841518,-5.764811e-07,2.352313e-05
18.555000,4.5377840329,4.5377840329,-5.807726e-07,2.352027e-05
18.560000,4.5377843486,4.5377843486,-5.850516e-07,2.370246e-05
18.565000,4.5377835384,4.5377835384,-5.893180e-07,2.368267e-05
18.570000,4.5377823873,4.5377823873,-2.938396e-07,2.349813e-05
18.575000,4.5377824333,4.5377824333,-3.252292e-07,2.351297e-05
18.580000,4.5377823594,4.5377823594,-3.244758e-07,2.350838e-05
18.585000,4.5377822974,4.5377822974,-3.268660e-07,2.350571e-05
18.590000,4.5377822343,4.5377822343,-3.289387e-07,2.350284e-05
18.595000,4.5377821715,4.5377821715,-3.310327e-07,2.350000e-05
18.600000,4.5377821088,4.5377821088,-3.331150e-07,2.349717e-05
18.605000,4.5377820463,4.5377820463,-3.351889e-07,2.349433e-05
18.610000,4.5377819839,4.5377819839,-3.372539e-07,2.349150e-05
18.615000,4.5377819216,4.5377819216,-3.393103e-07,2.348867e-05
18.620000,4.5377818595,4.5377818595,-3.413581e-07,2.348585e-05
18.625000,4.5377817975,4.5377817975,-3.433972e-07,2.348303e-05
18.630000,4.5377817357,4.5377817357,-3.454277e-07,2.348021e-05
18.635000,4.5377816740,4.5377816740,-3.474497e-07,2.347739e-05
18.640000,4.5377816125,4.5377816125,-3.494631e-07,2.347458e-05
18.645000,4.5377815511,4.5377815511,-3.514680e-07,2.347177e-05
18.650000,4.5377814898,4.5377814898,-3.534644e-07,2.346897e-05
18.655000,4.5377814288,4.5377814288,-3.554524e-07,2.346617e-05
18.660000,4.5377813679,4.5377813679,-3.574319e-07,2.346337e-05
18.665000,4.5377812751,4.5377812751,-3.594030e-07,2.346057e-05
18.670000,4.5377811826,4.5377811826,-3.613658e-07,2.345778e-05
18.675000,4.5377811222,4.5377811222,-3.633220e-07,2.345499e-05
18.680000,4.5377810916,4.5377810916,-3.652679e-07,2.345220e-05
18.685000,4.5377810315,4.5377810315,-3.672058e-07,2.344942e-05
18.690000,4.5377809421,4.5377809421,-3.691338e-07,2.344664e-05
18.695000,4.5377809105,4.5377809105,-3.710569e-07,2.344387e-05
18.700000,4.5377808509,4.5377808509,-3.729699e-07,2.344109e-05
18.705000,4.5377807634,4.5377807634,-3.748734e-07,2.343832e-05
18.710000,4.5377807042,4.5377807042,-3.767720e-07,2.343556e-05
18.715000,4.5377806452,4.5377806452,-3.786606e-07,2.343279e-05
18.720000,4.5377806118,4.5377806118,-3.805413e-07,2.343004e-05
18.725000,4.5377805785,4.5377805785,-3.824139e-07,2.342728e-05
18.730000,4.5377804946,4.5377804946,-3.842771e-07,2.342453e-05
18.735000,4.5377804110,4.5377804110,-3.861338e-07,2.342178e-05
18.740000,4.5377803769,4.5377803769,-3.879838e-07,2.341903e-05
18.745000,4.5377803431,4.5377803431,-3.898244e-07,2.341629e-05
18.750000,4.5377802853,4.5377802853,-3.916559e-07,2.341355e-05
18.755000,4.5377802277,4.5377802277,-3.934809e-07,2.341081e-05
18.760000,4.5377801703,4.5377801703,-3.952979e-07,2.340808e-05
18.765000,4.5377801131,4.5377801131,-3.971070e-07,2.340535e-05
18.770000,4.5377800561,4.5377800561,-3.989084e-07,2.340262e-05
18.775000,4.5377799993,4.5377799993,-4.007020e-07,2.339989e-05
18.780000,4.5377799427,4.5377799427,-4.024878e-07,2.339717e-05
18.785000,4.5377798863,4.5377798863,-4.042659e-07,2.339445e-05
18.790000,4.5377798301,4.5377798301,-4.060363e-07,2.339174e-05
18.795000,4.5377797741,4.5377797741,-4.077990e-07,2.338903e-05
18.800000,4.5377797183,4.5377797183,-4.095541e-07,2.338632e-05
18.805000,4.5377796627,4.5377796627,-4.113015e-07,2.338361e-05
18.810000,4.5377796073,4.5377796073,-4.130414e-07,2.338091e-05
18.815000,4.5377795522,4.5377795522,-4.147736e-07,2.337821e-05
18.820000,4.5377794972,4.5377794972,-4.164984e-07,2.337551e-05
18.825000,4.5377794425,4.5377794425,-4.182156e-07,2.337282e-05
18.830000,4.5377793880,4.5377793880,-4.199253e-07,2.337013e-05
18.835000,4.5377793337,4.5377793337,-4.216275e-07,2.336744e-05
18.840000,4.5377792797,4.5377792797,-4.233223e-07,2.336476e-05
18.845000,4.5377792258,4.5377792258,-4.250097e-07,2.336208e-05
18.850000,4.5377791722,4.5377791722,-4.266897e-07,2.335940e-05
18.855000,4.5377791189,4.5377791189,-4.283623e-07,2.335673e-05
18.860000,4.5377790657,4.5377790657,-4.300276e-07,2.335406e-05
18.865000,4.5377790128,4.5377790128,-4.316855e-07,2.335139e-05
18.870000,4.5377789601,4.5377789601,-4.333362e-07,2.334872e-05
18.875000,4.5377789077,4.5377789077,-4.349796e-07,2.334606e-05
18.880000,4.5377788555,4.5377788555,-4.366158e-07,2.334340e-05
