t,phi_wrapped,phi_unwrapped
9.210000,0.0002686020635,0.0002686020635
9.215000,0.0002202196087,0.0002202196087
9.220000,0.0001703612622,0.0001703612622
9.225000,0.000118696743,0.000118696743
9.230000,6.515703008e-05,6.515703008e-05
9.235000,9.802716076e-06,9.802716076e-06
9.240000,6.283126594,-5.871362694e-05
9.245000,6.283068084,-0.0001172233352
9.250000,6.283008159,-0.0001771477968
9.255000,6.282946912,-0.0002383950669
9.260000,6.282884423,-0.0003008842969
9.265000,6.282820712,-0.0003645952991
9.270000,6.282755857,-0.0004294504391
9.275000,6.282689817,-0.0004954898387
9.280000,6.282622705,-0.0005626019107
9.285000,6.282554488,-0.0006308191562
9.290000,6.282485283,-0.0007000242895
9.295000,6.282415132,-0.0007701747713
9.300000,6.282344015,-0.0008412925295
9.305000,6.282271981,-0.0009133258663
9.310000,6.282199067,-0.0009862405262
9.315000,6.282125304,-0.001060003005
9.320000,6.282050727,-0.001134580445
9.325000,6.281975366,-0.001209940826
9.330000,6.281899254,-0.001286053009
9.335000,6.281822239,-0.001363068077
9.340000,6.281744572,-0.001440734937
9.345000,6.281666251,-0.001519056224
9.350000,6.281587317,-0.001597989775
9.355000,6.281507927,-0.001677379722
9.360000,6.281427829,-0.001757478432
9.365000,6.281036949,-0.002148358061
9.370000,6.280727344,-0.002457963237
9.375000,6.280485062,-0.002700245408
9.380000,6.280274525,-0.002910781682
9.385000,6.280080362,-0.003104945607
9.390000,6.279896299,-0.003289008426
9.395000,6.279719616,-0.003465691519
9.400000,6.279549097,-0.003636210357
9.405000,6.27938408,-0.003801227026
9.410000,6.279224272,-0.003961035368
9.415000,6.279069465,-0.004115841999
9.420000,6.278919486,-0.004265820762
9.425000,6.278774246,-0.004411061581
9.430000,6.278633637,-0.004551670009
9.435000,6.278497566,-0.00468774088
9.440000,6.278365916,-0.004819390795
9.445000,6.278238654,-0.004946652697
9.450000,6.278115634,-0.005069673131
9.455000,6.277996732,-0.0051885751
9.460000,6.278185514,-0.004999793401
9.465000,6.278300462,-0.004884845434
9.470000,6.278179054,-0.005006253673
9.475000,6.277908575,-0.005276732152
9.480000,6.277536345,-0.005648962229
9.485000,6.277090427,-0.006094880315
9.490000,6.276629315,-0.006555991749
9.495000,6.276178812,-0.007006495358
9.500000,6.275736548,-0.007448759001
9.505000,6.275301805,-0.007883502373
9.510000,6.274874083,-0.008311223819
9.515000,6.274452967,-0.008732340045
9.520000,6.274038118,-0.00914718942
9.525000,6.273629266,-0.00955604112
9.530000,6.273226198,-0.009959109007
9.535000,6.272828743,-0.01035656467
9.540000,6.272436759,-0.01074854789
9.545000,6.272050132,-0.0111351747
9.550000,6.271668764,-0.01151654334
9.555000,6.271292569,-0.01189273866
9.560000,6.270921472,-0.01226383549
9.565000,6.270555406,-0.01262990102
9.570000,6.270194311,-0.01299099664
9.575000,6.269838128,-0.01334717931
9.580000,6.269486805,-0.01369850252
9.585000,6.26914029,-0.01404501709
9.590000,6.268798535,-0.01438677173
9.595000,6.268461494,-0.01472381344
9.600000,6.268129119,-0.01505618785
9.605000,6.267801368,-0.01538393947
9.610000,6.267478195,-0.01570711185
9.615000,6.267159559,-0.01602574776
9.620000,6.266845418,-0.01633988924
9.625000,6.266535729,-0.01664957774
9.630000,6.266230453,-0.01695485413
9.635000,6.265929548,-0.01725575878
9.640000,6.265632976,-0.01755233157
9.645000,6.265340695,-0.01784461197
9.650000,6.265052668,-0.01813263898
9.655000,6.264768856,-0.01841645124
9.660000,6.26448922,-0.01869608694
9.665000,6.264213723,-0.01897158392
9.670000,6.263942328,-0.01924297961
9.675000,6.263674996,-0.01951031109
9.680000,6.263411692,-0.01977361505
9.685000,6.263152379,-0.02003292782
9.690000,6.262897022,-0.02028828536
9.695000,6.262645584,-0.02053972328
9.700000,6.26239803,-0.0207872768
9.705000,6.262154326,-0.02103098082
9.710000,6.261914437,-0.02127086986
9.715000,6.261678329,-0.02150697808
9.720000,6.261445968,-0.02173933932
9.725000,6.26121732,-0.02196798704
9.730000,6.260992353,-0.02219295436
9.735000,6.260771033,-0.02241427407
9.740000,6.260558234,-0.0226270729
9.745000,6.261946697,-0.02123861007
9.750000,6.262891241,-0.02029406574
9.755000,6.263542379,-0.01964292841
9.760000,6.263999807,-0.01918549991
9.765000,6.264311686,-0.01887362145
9.770000,6.264503943,-0.01868136442
9.775000,6.264593839,-0.01859146789
9.780000,6.264589629,-0.01859567867
9.785000,6.264502028,-0.01868327923
9.790000,6.264352254,-0.01883305365
9.795000,6.264156385,-0.01902892266
9.800000,6.26392586,-0.01925944669
9.805000,6.263669065,-0.01951624226
9.810000,6.264231205,-0.01895410253
9.815000,6.266348999,-0.01683630823
9.820000,6.268400733,-0.01478457445
9.825000,6.270397288,-0.01278801915
9.830000,6.272361148,-0.01082415936
9.835000,6.27430194,-0.008883367602
9.840000,6.276222197,-0.006963110331
9.845000,6.277636185,-0.005549121956
9.850000,6.279016417,-0.004168890143
9.855000,6.280449655,-0.002735652112
9.860000,6.28191031,-0.001274996751
9.865000,0.0002283776912,0.0002283776912
9.870000,0.001774959351,0.001774959351
9.875000,0.003362020686,0.003362020686
9.880000,0.004960298804,0.004960298804
9.885000,0.006534168914,0.006534168914
9.890000,0.007810716346,0.007810716346
9.895000,0.009248858838,0.009248858838
9.900000,0.01071117527,0.01071117527
9.905000,0.01207533972,0.01207533972
9.910000,0.01323920633,0.01323920633
9.915000,0.01412486666,0.01412486666
9.920000,0.01464944603,0.01464944603
9.925000,0.01469049498,0.01469049498
9.930000,0.01432298982,0.01432298982
9.935000,0.0136886194,0.0136886194
9.940000,0.01270909426,0.01270909426
9.945000,0.01168900666,0.01168900666
9.950000,0.01071038487,0.01071038487
9.955000,0.009774532583,0.009774532583
9.960000,0.008853560806,0.008853560806
9.965000,0.008047098693,0.008047098693
9.970000,0.007556262598,0.007556262598
9.975000,0.007025859359,0.007025859359
9.980000,0.006428626117,0.006428626117
9.985000,0.005766723511,0.005766723511
9.990000,0.005046762975,0.005046762975
9.995000,0.004276021262,0.004276021262
10.000000,0.00350044482,0.00350044482
10.005000,0.002599817267,0.002599817267
10.010000,0.001651160568,0.001651160568
10.015000,0.000708176095,0.000708176095
10.020000,6.282937906,-0.0002474013808
10.025000,6.28245902,-0.0007262874825
10.030000,6.28267806,-0.0005072468163
10.035000,6.282570509,-0.0006147984357
10.040000,6.282158277,-0.001027030221
10.045000,6.281147051,-0.002038256084
10.050000,6.280340662,-0.002844645676
10.055000,6.280010749,-0.003174558225
10.060000,6.279890026,-0.00329528086
10.065000,6.279861926,-0.003323381162
10.070000,6.279860854,-0.003324452853
10.075000,6.279903956,-0.00328135108
10.080000,6.280066175,-0.003119132115
10.085000,6.280326916,-0.002858391562
10.090000,6.280654514,-0.002530793439
10.095000,6.281030315,-0.002154992122
10.100000,6.281440964,-0.001744343083
10.105000,6.281876257,-0.001309050042
10.110000,6.282688653,-0.0004966538297
10.115000,0.0003199924281,0.0003199924281
10.120000,0.001014665578,0.001014665578
10.125000,0.001599855559,0.001599855559
10.130000,0.002096112317,0.002096112317
10.135000,0.002515253882,0.002515253882
10.140000,0.002861891319,0.002861891319
10.145000,0.003163292339,0.003163292339
10.150000,0.003420510904,0.003420510904
10.155000,0.003637293189,0.003637293189
10.160000,0.003818004306,0.003818004306
10.165000,0.00396693506,0.00396693506
10.170000,0.004088076858,0.004088076858
10.175000,0.004185037491,0.004185037491
10.180000,0.004202371649,0.004202371649
10.185000,0.004221568599,0.004221568599
10.190000,0.003931222605,0.003931222605
10.195000,0.003570993595,0.003570993595
10.200000,0.003126221221,0.003126221221
10.205000,0.002606974298,0.002606974298
10.210000,0.002028372379,0.002028372379
10.215000,0.001404494221,0.001404494221
10.220000,0.0007471674986,0.0007471674986
10.225000,6.603219553e-05,6.603219553e-05
10.230000,6.282554182,-0.0006311254009
10.235000,6.281847265,-0.001338041844
10.240000,6.281135617,-0.002049690252
10.245000,6.280423246,-0.002762061404
10.250000,6.279713355,-0.003471951968
10.255000,6.279008491,-0.004176816324
10.260000,6.278310664,-0.004874643427
10.265000,6.277621451,-0.005563855839
10.270000,6.276942079,-0.006243228035
10.275000,6.276273487,-0.006911820206
10.280000,6.275616383,-0.007568924546
10.285000,6.274971286,-0.008214021615
10.290000,6.274338562,-0.008846744843
10.295000,6.273718456,-0.009466851618
10.300000,6.273111107,-0.01007419973
10.305000,6.272516579,-0.01066872814
10.310000,6.271934866,-0.01125044128
10.315000,6.271365911,-0.01181939623
10.320000,6.270809615,-0.01237569219
10.325000,6.270265845,-0.01291946192
10.330000,6.269734442,-0.01345086471
10.335000,6.269215227,-0.01397008059
10.340000,6.268708002,-0.01447730562
10.345000,6.268212559,-0.01497274802
10.350000,6.267728682,-0.01545662501
10.355000,6.267256147,-0.01592916023
10.360000,6.266794726,-0.01639058157
10.365000,6.266344188,-0.01684111947
10.370000,6.265904302,-0.01728100556
10.375000,6.265474835,-0.01771047187
10.380000,6.265055558,-0.01812974903
10.385000,6.264646243,-0.01853906389
10.390000,6.264246662,-0.01893864519
10.395000,6.263856589,-0.0193287182
10.400000,6.263475809,-0.01970949858
10.405000,6.2631041,-0.02008120702
10.410000,6.262741251,-0.02044405638
10.415000,6.262387051,-0.02079825581
10.420000,6.262041296,-0.02114401117
10.425000,6.261703784,-0.02148152327
10.430000,6.261374315,-0.02181099205
10.435000,6.261052701,-0.02213260647
10.440000,6.260738751,-0.02244655623
10.445000,6.26043228,-0.02275302703
10.450000,6.260133107,-0.02305220041
10.455000,6.259841058,-0.02334424903
10.460000,6.259555959,-0.02362934831
10.465000,6.259277641,-0.02390766655
10.470000,6.259005938,-0.0241793695
10.475000,6.258740691,-0.02444461617
10.480000,6.258481742,-0.02470356529
10.485000,6.258228943,-0.02495636461
10.490000,6.257982146,-0.0252031616
10.495000,6.257741204,-0.02544410364
10.500000,6.257505969,-0.02567933824
10.505000,6.257276303,-0.0259090046
10.510000,6.257052084,-0.0261332236
10.515000,6.256833172,-0.02635213564
10.520000,6.256619442,-0.02656586507
10.525000,6.256410765,-0.02677454168
10.530000,6.256207019,-0.02697828859
10.535000,6.256008084,-0.02717722294
10.540000,6.25641626,-0.02676904729
10.545000,6.25731645,-0.02586885768
10.550000,6.258201303,-0.02498400399
10.555000,6.259055067,-0.02413024067
10.560000,6.259886037,-0.02329926993
10.565000,6.260699572,-0.02248573524
10.570000,6.261498266,-0.02168704129
10.575000,6.262283288,-0.02090201939
10.580000,6.263055267,-0.02013003986
10.585000,6.263814484,-0.0193708231
10.590000,6.26456112,-0.01862418719
10.595000,6.265295304,-0.01789000302
10.600000,6.266017143,-0.01716816434
10.605000,6.266726733,-0.01645857459
10.610000,6.26742413,-0.01576117732
10.615000,6.26810948,-0.01507582733
10.620000,6.268782835,-0.01440247186
10.625000,6.269444307,-0.01374100027
10.630000,6.270093996,-0.01309131092
10.635000,6.270731958,-0.01245334885
10.640000,6.271300318,-0.01188498908
10.645000,6.271884338,-0.01130096965
10.650000,6.27249636,-0.01068894703
10.655000,6.273103717,-0.0100815904
10.660000,6.273658599,-0.009526708513
10.665000,6.274071105,-0.009114201831
10.670000,6.274394569,-0.008790738102
10.675000,6.274663425,-0.008521882509
10.680000,6.274859991,-0.008325316672
10.685000,6.274980251,-0.00820505616
10.690000,6.27502791,-0.008157396784
10.695000,6.27500616,-0.0081791473
10.700000,6.274917775,-0.008267532411
10.705000,6.274765483,-0.008419823767
10.710000,6.27457123,-0.008614076689
10.715000,6.274260231,-0.00892507594
10.720000,6.273846816,-0.009338490886
10.725000,6.273336854,-0.00984845299
10.730000,6.272725805,-0.01045950218
10.735000,6.272005696,-0.01117961093
10.740000,6.271171051,-0.01201425595
10.745000,6.270253658,-0.01293164935
10.750000,6.269310804,-0.01387450276
10.755000,6.267760723,-0.01542458464
10.760000,6.265557827,-0.01762748063
10.765000,6.263580668,-0.0196046388
10.770000,6.261781624,-0.02140368342
10.775000,6.260132806,-0.02305250115
10.780000,6.259218516,-0.023966791
10.785000,6.25835186,-0.02483344742
10.790000,6.257366401,-0.02581890575
10.795000,6.256281016,-0.0269042913
10.800000,6.25512064,-0.02806466717
10.805000,6.253903231,-0.02928207624
10.810000,6.252795171,-0.03039013631
10.815000,6.251831254,-0.03135405341
10.820000,6.250969721,-0.03221558603
10.825000,6.250190497,-0.03299481049
10.830000,6.24948158,-0.03370372725
10.835000,6.248834238,-0.03435106876
10.840000,6.2482414,-0.03494390714
10.845000,6.247697062,-0.03548824528
10.850000,6.247196,-0.03598930723
10.855000,6.246733635,-0.03645167258
10.860000,6.246305935,-0.0368793726
10.865000,6.245909343,-0.03727596398
10.870000,6.245540717,-0.03764458978
10.875000,6.245197276,-0.03798803122
10.880000,6.244876555,-0.03830875251
10.885000,6.244576367,-0.03860893976
10.890000,6.244294772,-0.03889053481
10.895000,6.244030042,-0.03915526479
10.900000,6.243780639,-0.03940466791
10.905000,6.243545191,-0.03964011603
10.910000,6.243322473,-0.0398628343
10.915000,6.243111387,-0.04007392038
10.920000,6.242910957,-0.04027434974
10.925000,6.242720299,-0.04046500789
10.930000,6.24253862,-0.04064668745
10.935000,6.242365214,-0.04082009288
10.940000,6.242199436,-0.04098587164
10.945000,6.242040705,-0.04114460209
10.950000,6.2418885,-0.04129680767
10.955000,6.241742339,-0.04144296849
10.960000,6.241601807,-0.04158350065
10.965000,6.241466509,-0.04171879812
10.970000,6.241336081,-0.04184922652
10.975000,6.241210193,-0.04197511394
10.980000,6.241088566,-0.04209674097
10.985000,6.240970914,-0.04221439282
10.990000,6.24085699,-0.04232831727
10.995000,6.240746564,-0.04243874296
11.000000,6.240639426,-0.0425458807
11.005000,6.240812982,-0.04237232538
11.010000,6.240779385,-0.04240592174
11.015000,6.240593273,-0.04259203428
11.020000,6.240293914,-0.0428913932
11.025000,6.239904429,-0.04328087809
11.030000,6.239440308,-0.04374499968
11.035000,6.238913292,-0.04427201554
11.040000,6.238333165,-0.04485214192
11.045000,6.237708272,-0.04547703501
11.050000,6.237045961,-0.04613934604
11.055000,6.236413137,-0.0467721699
11.060000,6.235759273,-0.04742603382
11.065000,6.235062503,-0.04812280408
11.070000,6.235095169,-0.04809013788
11.075000,6.235393418,-0.04779188911
11.080000,6.235465602,-0.04771970548
11.085000,6.235785201,-0.04740010623
11.090000,6.236195111,-0.04699019621
11.095000,6.236638922,-0.04654638512
11.100000,6.237094461,-0.04609084608
11.105000,6.237552239,-0.04563306859
11.110000,6.238008189,-0.04517711782
11.115000,6.238460323,-0.04472498447
11.120000,6.238907599,-0.04427770784
11.125000,6.239349565,-0.04383574211
11.130000,6.239785961,-0.04339934647
11.135000,6.24021667,-0.04296863768
11.140000,6.240641665,-0.04254364266
11.145000,6.241060905,-0.04212440251
11.150000,6.241474389,-0.04171091782
11.155000,6.241882209,-0.04130309839
11.160000,6.242240825,-0.04094448212
11.165000,6.242631095,-0.04055421208
11.170000,6.243041153,-0.04014415441
11.175000,6.243458943,-0.03972636376
11.180000,6.243870543,-0.03931476437
11.185000,6.244257349,-0.03892795845
11.190000,6.244591655,-0.03859365195
11.195000,6.244898572,-0.03828673543
11.200000,6.24520511,-0.03798019677
11.205000,6.245536315,-0.03764899228
11.210000,6.245914335,-0.03727097209
11.215000,6.246354816,-0.03683049163
11.220000,6.246857609,-0.03632769844
11.225000,6.247391033,-0.03579427387
11.230000,6.247955658,-0.03522964883
11.235000,6.248459558,-0.03472574923
11.240000,6.248889179,-0.03429612822
11.245000,6.24927454,-0.03391076749
11.250000,6.249128451,-0.03405685594
11.255000,6.247906566,-0.03527874081
11.260000,6.24747038,-0.03571492673
11.265000,6.247325734,-0.03585957328
11.270000,6.247211058,-0.03597424889
11.275000,6.247057211,-0.03612809646
11.280000,6.246855931,-0.03632937612
11.285000,6.246604494,-0.03658081334
11.290000,6.245832327,-0.03735298058
11.295000,6.244894636,-0.03829067123
11.300000,6.243943601,-0.03924170574
11.305000,6.242995845,-0.04018946223
11.310000,6.242055202,-0.0411301053
11.315000,6.24107138,-0.04211392675
11.320000,6.240094355,-0.04309095181
11.325000,6.238997714,-0.04418759359
11.330000,6.237704935,-0.04548037229
11.335000,6.236470359,-0.0467149479
11.340000,6.235571849,-0.04761345813
11.345000,6.234896241,-0.04828906646
11.350000,6.234335398,-0.04884990886
11.355000,6.233851819,-0.04933348787
11.360000,6.233437313,-0.04974799417
11.365000,6.233093617,-0.05009168982
11.370000,6.232740072,-0.05044523504
11.375000,6.232406919,-0.05077838834
11.380000,6.232152026,-0.0510332813
11.385000,6.23198922,-0.05119608678
11.390000,6.231917857,-0.05126744977
11.395000,6.23193247,-0.05125283763
11.400000,6.232038012,-0.05114729491
11.405000,6.2321966,-0.05098870683
11.410000,6.232019003,-0.05116630445
11.415000,6.231385042,-0.05180026543
11.420000,6.23088469,-0.0523006174
11.425000,6.230520904,-0.05266440343
11.430000,6.230276073,-0.0529092341
11.435000,6.230132591,-0.05305271657
11.440000,6.229930691,-0.05325461571
11.445000,6.229559213,-0.05362609383
11.450000,6.229074853,-0.05411045468
11.455000,6.228501533,-0.0546837738
11.460000,6.227861414,-0.05532389275
11.465000,6.227175329,-0.0560099782
11.470000,6.226459943,-0.05672536455
11.475000,6.225727504,-0.05745780367
11.480000,6.224986633,-0.05819867401
11.485000,6.224271377,-0.05891393004
11.490000,6.223669073,-0.05951623402
11.495000,6.223116838,-0.06006846868
11.500000,6.222605504,-0.06057980297
11.505000,6.222500713,-0.06068459381
11.510000,6.222045735,-0.06113957218
11.515000,6.221655356,-0.06152995146
11.520000,6.221304684,-0.06188062345
11.525000,6.220981717,-0.06220359032
11.530000,6.220680805,-0.06250450184
11.535000,6.220398649,-0.06278665815
11.540000,6.220133063,-0.06305224395
11.545000,6.219882356,-0.06330295131
11.550000,6.219645127,-0.0635401802
11.555000,6.219420067,-0.06376524028
11.560000,6.219206122,-0.0639791856
11.565000,6.219002287,-0.06418301968
11.570000,6.21880766,-0.06437764732
11.575000,6.21862142,-0.06456388707
11.580000,6.218442826,-0.06474248101
11.585000,6.218271204,-0.06491410271
11.590000,6.218105943,-0.06507936399
11.595000,6.217946501,-0.06523880596
11.600000,6.217792326,-0.06539298164
11.605000,6.217642995,-0.06554231209
11.610000,6.217498087,-0.06568722019
11.615000,6.217357218,-0.06582808935
11.620000,6.217220039,-0.06596526829
11.625000,6.217086243,-0.06609906369
11.630000,6.216955507,-0.06622979977
11.635000,6.216827595,-0.06635771237
11.640000,6.216702261,-0.06648304581
11.645000,6.216579285,-0.0666060219
11.650000,6.216458464,-0.06672684286
11.655000,6.216339614,-0.0668456934
11.660000,6.216222565,-0.06696274247
11.665000,6.216107163,-0.06707814466
11.670000,6.215993266,-0.06719204152
11.675000,6.215880744,-0.06730456272
11.680000,6.21576948,-0.06741582708
11.685000,6.215659364,-0.06752594354
11.690000,6.215550295,-0.06763501198
11.695000,6.215442183,-0.06774312404
11.700000,6.215334943,-0.06785036381
11.705000,6.21522849,-0.06795681765
11.710000,6.215122779,-0.0680625279
11.715000,6.215017724,-0.06816758334
11.720000,6.214913275,-0.06827203264
11.725000,6.21480935,-0.06837595714
11.730000,6.214705923,-0.06847938416
11.735000,6.214602945,-0.06858236217
11.740000,6.214500364,-0.06868494292
11.745000,6.214398175,-0.06878713179
11.750000,6.214296295,-0.06888901197
11.755000,6.214194706,-0.06899060129
11.760000,6.214093401,-0.06909190661
11.765000,6.213992332,-0.06919297541
11.770000,6.213891472,-0.06929383489
11.775000,6.213790799,-0.06939450859
11.780000,6.21369029,-0.06949501736
11.785000,6.213589927,-0.06959538003
11.790000,6.213489693,-0.06969561372
11.795000,6.213389564,-0.06979574355
11.800000,6.213289552,-0.06989575479
11.805000,6.213189622,-0.06999568489
11.810000,6.213089752,-0.07009555537
11.815000,6.212989967,-0.07019533989
11.820000,6.212890229,-0.07029507867
11.825000,6.212790529,-0.07039477789
11.830000,6.212690862,-0.07049444484
11.835000,6.21259122,-0.07059408679
11.840000,6.212491597,-0.07069371065
11.845000,6.212391984,-0.07079332281
11.850000,6.212292364,-0.07089294276
11.855000,6.212192774,-0.07099253367
11.860000,6.212093172,-0.0710921355
11.865000,6.211993558,-0.07119174915
11.870000,6.21189393,-0.0712913772
11.875000,6.211794285,-0.07139102264
11.880000,6.211694619,-0.0714906884
11.885000,6.211594914,-0.071590393
11.890000,6.211495217,-0.07169009001
11.895000,6.211395485,-0.07178982239
11.900000,6.211295719,-0.07188958799
11.905000,6.21119592,-0.07198938684
11.910000,6.211096087,-0.07208921982
11.915000,6.21099622,-0.0721890876
11.920000,6.210896316,-0.07228899099
11.925000,6.210796376,-0.07238893077
11.930000,6.210696382,-0.07248892476
11.935000,6.210596388,-0.07258891955
11.940000,6.210496478,-0.07268882878
11.945000,6.210348887,-0.07283642005
11.950000,6.210303852,-0.07288145523
11.955000,6.21024535,-0.07293995738
11.960000,6.210177103,-0.07300820394
11.965000,6.210103264,-0.07308204282
11.970000,6.210025763,-0.07315954383
11.975000,6.209945595,-0.07323971204
11.980000,6.209863202,-0.0733221054
11.985000,6.210146425,-0.07303888266
11.990000,6.210632645,-0.0725526619
11.995000,6.211206951,-0.07197835616
12.000000,6.211968459,-0.07121684789
12.005000,6.212733436,-0.0704518714
12.010000,6.213501098,-0.06968420918
12.015000,6.214268776,-0.06891653134
12.020000,6.21509058,-0.06809472709
12.025000,6.215886858,-0.06729844894
12.030000,6.216640502,-0.06654480505
12.035000,6.217354574,-0.06583073312
12.040000,6.21803293,-0.06515237696
12.045000,6.21867848,-0.0645068274
12.050000,6.219292958,-0.06389234891
12.055000,6.219880483,-0.06330482428
12.060000,6.220438841,-0.06274646662
12.065000,6.220957009,-0.06222829855
12.070000,6.221415666,-0.06176964086
12.075000,6.221784736,-0.06140057138
12.080000,6.22207709,-0.06110821668
12.085000,6.222318586,-0.06086672069
12.090000,6.222519186,-0.06066612101
12.095000,6.222680124,-0.06050518274
12.100000,6.222839887,-0.06034541968
12.105000,6.223037113,-0.06014819433
12.110000,6.223302751,-0.05988255578
12.115000,6.223577534,-0.05960777342
12.120000,6.223843055,-0.05934225171
12.125000,6.224103168,-0.0590821394
12.130000,6.224386291,-0.05879901664
12.135000,6.224370677,-0.05881463024
12.140000,6.224404827,-0.05878048044
12.145000,6.224523025,-0.0586622822
12.150000,6.224724048,-0.05846125885
12.155000,6.224962898,-0.05822240946
12.160000,6.22516562,-0.05801968738
12.165000,6.224255309,-0.05892999824
12.170000,6.224053896,-0.05913141096
12.175000,6.223058732,-0.06012657536
12.180000,6.222235541,-0.06094976595
12.185000,6.221745497,-0.0614398105
12.190000,6.221241857,-0.06194344992
12.195000,6.220730297,-0.06245501053
12.200000,6.220215026,-0.06297028107
12.205000,6.219697874,-0.06348743331
12.210000,6.219179269,-0.06400603857
12.215000,6.21865952,-0.0645257876
12.220000,6.218261641,-0.06492366577
12.225000,6.217956383,-0.06522892433
12.230000,6.217537925,-0.06564738211
12.235000,6.21666736,-0.06651794694
12.240000,6.21548022,-0.06770508754
12.245000,6.214136554,-0.06904875286
12.250000,6.212723118,-0.07046218967
12.255000,6.211057087,-0.07212821996
12.260000,6.209356831,-0.07382847635
12.265000,6.207693918,-0.07549138914
12.270000,6.206069644,-0.07711566331
12.275000,6.204483668,-0.0787016393
12.280000,6.202935581,-0.08024972641
12.285000,6.201428604,-0.0817567033
12.290000,6.199978515,-0.08320679229
12.295000,6.198586034,-0.08459927301
12.300000,6.197245672,-0.08593963547
12.305000,6.195952302,-0.08723300491
12.310000,6.194701304,-0.08848400307
12.315000,6.193489144,-0.08969616331
12.320000,6.192447306,-0.09073800114
12.325000,6.191408828,-0.09177647931
12.330000,6.190369369,-0.09281593847
12.335000,6.189337807,-0.09384749975
12.340000,6.188318078,-0.09486722924
12.345000,6.18731237,-0.09587293745
12.350000,6.186321951,-0.09686335658
12.355000,6.185347413,-0.09783789408
12.360000,6.184389603,-0.0987957038
12.365000,6.18344852,-0.09973678674
12.370000,6.182524268,-0.1006610391
12.375000,6.181616846,-0.1015684611
12.380000,6.180726174,-0.1024591332
12.385000,6.179852114,-0.1033331929
12.390000,6.178994488,-0.1041908191
12.395000,6.178152908,-0.1050323991
12.400000,6.177327563,-0.1058577441
12.405000,6.176517953,-0.1066673543
12.410000,6.17572383,-0.1074614775
12.415000,6.174944942,-0.1082403648
12.420000,6.174181033,-0.1090042738
12.425000,6.173431843,-0.1097534642
12.430000,6.172697112,-0.1104881951
12.435000,6.17197654,-0.1112087674
12.440000,6.171270084,-0.1119152235
12.445000,6.170577062,-0.112608245
12.450000,6.169897566,-0.1132877411
12.455000,6.169232711,-0.1139525958
12.460000,6.168579133,-0.1146061742
12.465000,6.167938249,-0.1152470578
12.470000,6.167309973,-0.1158753343
12.475000,6.166694151,-0.1164911557
12.480000,6.166090364,-0.1170949428
12.485000,6.165498227,-0.1176870803
12.490000,6.164917717,-0.11826759
12.495000,6.164348391,-0.1188369158
12.500000,6.16377281,-0.1194124967
12.505000,6.163208673,-0.1199766341
12.510000,6.162655257,-0.1205300504
12.515000,6.162112118,-0.121073189
12.520000,6.161579455,-0.1216058526
12.525000,6.16105694,-0.1221283675
12.530000,6.160544745,-0.1226405623
12.535000,6.160107345,-0.1230779618
12.540000,6.15983354,-0.1233517668
12.545000,6.159644168,-0.1235411397
12.550000,6.159503163,-0.1236821444
12.555000,6.159386945,-0.1237983623
12.560000,6.159282639,-0.1239026677
12.565000,6.159184201,-0.1240011062
12.570000,6.159088395,-0.1240969118
12.575000,6.158994051,-0.1241912559
12.580000,6.158900194,-0.1242851133
12.585000,6.158806608,-0.1243786994
12.590000,6.158712669,-0.1244726378
12.595000,6.158618886,-0.1245664212
12.600000,6.158525027,-0.1246602799
12.605000,6.15843111,-0.1247541968
12.610000,6.158337169,-0.1248481382
12.615000,6.158243241,-0.1249420662
12.620000,6.158149368,-0.1250359392
12.625000,6.158055592,-0.1251297148
12.630000,6.157961958,-0.125223349
12.635000,6.157868505,-0.1253168021
12.640000,6.157775269,-0.1254100384
12.645000,6.157682166,-0.1255031409
12.650000,6.157589558,-0.1255957492
12.655000,6.157497271,-0.1256880361
12.660000,6.157405337,-0.1257799698
12.665000,6.157313604,-0.1258717029
12.670000,6.15722273,-0.125962577
12.675000,6.157132625,-0.1260526821
12.680000,6.157042037,-0.1261432706
12.685000,6.156951807,-0.1262334997
12.690000,6.156861776,-0.1263235312
12.695000,6.156773713,-0.1264115944
12.700000,6.156687187,-0.1264981199
12.705000,6.156602258,-0.1265830493
